,0
390,0.47999999999999865
391,0.21000000000000085
392,-0.14000000000000057
393,-0.049999999999998934
394,0.08000000000000007
395,-0.5900000000000016
396,-0.009999999999999787
397,0.2900000000000009
398,-0.2400000000000002
399,-0.02999999999999936
400,-0.4300000000000015
401,-0.4599999999999991
402,0.08000000000000007
403,0.2400000000000002
404,-0.019999999999999574
405,0.46999999999999886
406,-0.0600000000000005
407,0.120000000000001
408,0.22000000000000064
409,-0.19000000000000128
410,0.13000000000000078
411,0.27999999999999936
412,-0.1899999999999995
413,-0.33999999999999986
414,0.16000000000000014
415,0.049999999999998934
416,-0.05999999999999872
417,0.48999999999999844
418,0.4200000000000017
419,-0.45000000000000107
420,0.019999999999999574
421,0.0
422,0.2900000000000009
423,-0.16000000000000014
424,-0.1899999999999995
425,0.1399999999999988
426,0.040000000000000924
427,0.3200000000000003
428,0.9499999999999993
429,0.39000000000000057
430,0.049999999999998934
431,0.3100000000000005
432,0.16999999999999993
433,-0.28999999999999915
434,-0.14000000000000057
435,-0.02999999999999936
436,0.33000000000000007
437,-0.25
438,-0.25
439,-0.11000000000000121
440,-0.11999999999999922
441,-0.09999999999999964
442,-0.6500000000000004
443,-0.3600000000000012
444,0.3100000000000005
445,-0.4499999999999993
446,-0.47000000000000064
447,-0.27999999999999936
448,0.129999999999999
449,-0.5099999999999998
450,-0.3100000000000005
451,0.6500000000000004
452,-0.2599999999999998
453,0.5
454,0.5600000000000005
455,-0.27999999999999936
456,-0.20000000000000107
457,0.05000000000000071
458,-0.3100000000000005
459,0.4299999999999997
460,-0.5
461,-0.049999999999998934
462,-0.15000000000000036
463,-0.22000000000000064
464,-0.35999999999999943
465,0.02999999999999936
466,0.2699999999999996
467,0.11000000000000121
468,-0.09999999999999964
469,-0.3600000000000012
470,-0.4800000000000004
471,-0.3699999999999992
472,0.1999999999999993
473,-0.049999999999998934
474,0.1399999999999988
475,0.040000000000000924
476,-0.07000000000000028
477,-0.09999999999999964
478,0.35999999999999943
479,-0.8599999999999994
480,-0.040000000000000924
481,-0.15999999999999837
482,0.33999999999999986
483,-0.3200000000000003
484,-0.030000000000001137
485,-0.019999999999999574
486,-0.21999999999999886
487,-0.3600000000000012
488,0.16000000000000014
489,0.1899999999999995
490,0.120000000000001
491,1.299999999999999
492,-0.9499999999999993
493,-0.3000000000000007
494,-0.16999999999999993
495,0.3800000000000008
496,0.08000000000000007
497,0.0
498,0.3200000000000003
499,0.21999999999999886
500,0.08999999999999986
501,0.40000000000000036
502,-0.6399999999999988
503,0.3699999999999992
504,0.41000000000000014
505,0.6199999999999992
506,0.370000000000001
507,-0.2900000000000009
508,-0.879999999999999
509,0.1999999999999993
510,-0.129999999999999
511,-0.16000000000000014
512,0.379999999999999
513,-0.33999999999999986
514,0.2900000000000009
515,0.08999999999999986
516,-0.019999999999999574
517,-0.370000000000001
518,0.1899999999999995
519,0.11000000000000121
520,0.1999999999999993
521,-0.5299999999999994
522,-0.41999999999999993
523,0.3899999999999988
524,-0.35999999999999943
525,-0.2400000000000002
526,-0.20999999999999908
527,-0.20000000000000107
528,0.11000000000000121
529,-0.0600000000000005
530,0.15000000000000036
531,0.009999999999999787
532,0.10999999999999943
533,-0.16000000000000014
534,0.35999999999999943
535,-0.049999999999998934
536,0.33999999999999986
537,0.0600000000000005
538,0.1999999999999993
539,-0.2599999999999998
540,-0.0600000000000005
541,-0.10999999999999943
542,0.40000000000000036
543,0.3899999999999988
544,-0.17999999999999972
545,0.47000000000000064
546,-0.2400000000000002
547,0.21000000000000085
548,0.3999999999999986
549,0.4400000000000013
550,-0.13000000000000078
551,-0.0600000000000005
552,0.8399999999999999
553,0.40000000000000036
554,-0.1999999999999993
555,0.21999999999999886
556,0.27000000000000135
557,-0.27000000000000135
558,0.13000000000000078
559,0.47000000000000064
560,0.3699999999999992
561,0.16000000000000014
562,0.5199999999999996
563,-0.41999999999999993
564,-0.07000000000000028
565,-0.3899999999999988
566,-0.41999999999999993
567,0.3899999999999988
568,0.120000000000001
569,0.4499999999999993
570,-0.23000000000000043
571,0.370000000000001
572,0.5199999999999996
573,0.6700000000000017
574,0.029999999999997584
575,-0.0799999999999983
576,0.3299999999999983
577,-0.21999999999999886
578,-0.4399999999999995
579,0.27999999999999936
580,0.46999999999999886
581,0.15000000000000213
582,-0.08000000000000185
583,0.5300000000000011
584,-0.129999999999999
585,-0.41000000000000014
586,-0.7800000000000011
587,0.0600000000000005
588,-0.4900000000000002
589,-0.4900000000000002
590,0.47000000000000064
591,-0.030000000000001137
592,-0.1999999999999993
593,-0.5500000000000007
594,-0.009999999999999787
595,0.019999999999999574
596,0.05000000000000071
597,0.33999999999999986
598,-0.11999999999999922
599,0.46999999999999886
600,-0.14000000000000057
601,-0.28999999999999915
602,-0.5299999999999994
603,0.05999999999999872
604,-0.019999999999999574
605,0.9500000000000011
606,0.7699999999999996
607,0.2699999999999996
608,-0.05999999999999872
609,-0.20000000000000107
610,0.2599999999999998
611,-0.1999999999999993
612,0.2799999999999976
613,-0.03999999999999915
614,-0.28999999999999915
615,-0.07000000000000028
616,-0.28999999999999915
617,0.2699999999999996
618,0.129999999999999
619,0.240000000000002
620,-0.010000000000001563
621,0.0
622,0.10999999999999943
623,0.5899999999999999
624,0.28000000000000114
625,0.3000000000000007
626,0.9199999999999982
627,-0.10999999999999943
628,0.379999999999999
629,0.16000000000000014
630,0.0400000000000027
631,0.5499999999999972
632,-0.00999999999999801
633,-0.5800000000000018
634,0.5200000000000031
635,0.3299999999999983
636,-0.4200000000000017
637,-0.7099999999999973
638,0.39000000000000057
639,0.6799999999999997
640,0.03999999999999915
641,-0.2699999999999996
642,0.18999999999999773
643,0.3200000000000003
644,0.0
645,-0.759999999999998
646,0.10999999999999943
647,0.05999999999999872
648,0.26000000000000156
649,0.019999999999999574
650,-0.3200000000000003
651,0.8399999999999999
652,0.3999999999999986
653,-0.259999999999998
654,0.28999999999999915
655,0.07000000000000028
656,-0.07000000000000028
657,0.08000000000000185
658,0.23000000000000043
659,0.18999999999999773
660,-0.14999999999999858
661,-0.4800000000000004
662,-0.7699999999999996
663,0.08999999999999986
664,0.5199999999999996
665,0.759999999999998
666,0.020000000000003126
667,-0.4400000000000013
668,0.0799999999999983
669,0.40000000000000213
670,0.5700000000000003
671,0.25
672,0.5500000000000007
673,-0.15000000000000213
674,0.620000000000001
675,0.1999999999999993
676,0.07000000000000028
677,-0.19000000000000128
678,-0.129999999999999
679,-0.0799999999999983
680,-0.1700000000000017
681,-0.19000000000000128
682,0.9200000000000017
683,0.25
684,-0.05999999999999872
685,-0.360000000000003
686,0.22000000000000242
687,-0.4800000000000004
688,0.0
689,0.3200000000000003
690,-0.6600000000000001
691,0.4299999999999997
692,-0.740000000000002
693,-1.5499999999999972
694,0.05999999999999872
695,1.0500000000000007
696,0.370000000000001
697,0.019999999999999574
698,-0.6300000000000026
699,0.610000000000003
700,-0.6700000000000017
701,-0.5700000000000003
702,0.6600000000000001
703,0.6999999999999993
704,0.07000000000000028
705,-0.3099999999999987
706,0.03999999999999915
707,-0.9600000000000009
708,-0.10999999999999943
709,0.21000000000000085
710,0.6600000000000001
711,0.3999999999999986
712,0.26000000000000156
713,0.16000000000000014
714,0.8200000000000003
715,0.8200000000000003
716,0.9800000000000004
717,-0.46000000000000085
718,0.4299999999999997
719,0.5399999999999991
720,-1.0500000000000007
721,0.10000000000000142
722,0.03999999999999915
723,0.120000000000001
724,0.7199999999999989
725,-0.1999999999999993
726,0.10999999999999943
727,0.1700000000000017
728,-0.08999999999999986
729,-0.17999999999999972
730,-0.4700000000000024
731,-1.0
732,1.3200000000000003
733,0.6500000000000021
734,0.28999999999999915
735,-0.35999999999999943
736,-0.6500000000000021
737,0.40000000000000213
738,-0.990000000000002
739,-0.5500000000000007
740,0.5700000000000003
741,0.8000000000000007
742,0.41000000000000014
743,0.129999999999999
744,-0.23999999999999844
745,-0.46999999999999886
746,-0.4700000000000024
747,0.07000000000000028
748,0.5199999999999996
749,-0.6999999999999993
750,-0.9800000000000004
751,-0.23000000000000043
752,-0.16999999999999815
753,-0.1999999999999993
754,-0.5800000000000018
755,1.1600000000000001
756,0.6900000000000013
757,0.2799999999999976
758,0.6000000000000014
759,0.48999999999999844
760,0.3200000000000003
761,-0.13999999999999702
762,0.08999999999999986
763,0.9199999999999982
764,-0.16000000000000014
765,0.21999999999999886
766,-0.05999999999999872
767,-0.2699999999999996
768,-0.3200000000000003
769,0.48999999999999844
770,0.2700000000000031
771,-0.20000000000000284
772,0.45000000000000284
773,-0.120000000000001
774,0.46000000000000085
775,-0.33000000000000185
776,-0.16999999999999815
777,-0.120000000000001
778,0.5
779,0.21000000000000085
780,0.08999999999999986
781,-0.010000000000001563
782,-0.5700000000000003
783,-0.2799999999999976
784,-0.33000000000000185
785,0.28999999999999915
786,0.7000000000000028
787,0.28999999999999915
788,0.3200000000000003
789,0.16999999999999815
790,0.3100000000000023
791,0.7699999999999996
792,0.33999999999999986
793,-0.2900000000000027
794,0.25
795,1.8500000000000014
796,-0.5199999999999996
797,-2.3000000000000007
798,-0.14000000000000057
799,0.28000000000000114
800,-0.4200000000000017
801,-0.7999999999999972
802,-0.060000000000002274
803,-0.09999999999999787
804,-2.280000000000001
805,-0.6600000000000001
806,0.8399999999999999
807,-0.4499999999999993
808,0.41999999999999815
809,-0.5799999999999983
810,-0.35999999999999943
811,-1.0300000000000011
812,0.1700000000000017
813,0.03999999999999915
814,0.6400000000000006
815,-1.3599999999999994
816,-0.28000000000000114
817,-0.08000000000000185
818,-0.2699999999999996
819,-1.5500000000000007
820,-0.029999999999997584
821,0.34999999999999787
822,1.25
823,-0.5199999999999996
824,0.07000000000000028
825,0.4700000000000024
826,0.8299999999999983
827,0.07000000000000028
828,-0.21000000000000085
829,-0.46000000000000085
830,0.1700000000000017
831,0.7199999999999989
832,0.9400000000000013
833,0.3999999999999986
834,-0.07000000000000028
835,-0.129999999999999
836,1.1000000000000014
837,0.6600000000000001
838,-0.10000000000000142
839,0.629999999999999
840,0.7600000000000016
841,0.28000000000000114
842,0.5199999999999996
843,-0.38000000000000256
844,0.5
845,0.11000000000000298
846,-0.5600000000000023
847,-0.3299999999999983
848,0.8499999999999979
849,0.6500000000000021
850,0.46999999999999886
851,-0.1999999999999993
852,-0.25
853,0.05000000000000071
854,-0.33999999999999986
855,-1.0800000000000018
856,0.15000000000000213
857,-0.10000000000000142
858,1.0199999999999996
859,-0.33999999999999986
860,1.1000000000000014
861,0.29999999999999716
862,-0.2799999999999976
863,-0.3500000000000014
864,-1.0899999999999999
865,-0.9899999999999984
866,1.1699999999999982
867,1.8500000000000014
868,-0.10000000000000142
869,0.41000000000000014
870,-0.120000000000001
871,-0.4299999999999997
872,0.6799999999999997
873,-0.09999999999999787
874,0.5299999999999976
875,0.5700000000000003
876,-1.4199999999999982
877,-0.379999999999999
878,0.3200000000000003
879,-0.05000000000000071
880,-0.0400000000000027
881,-0.75
882,0.4400000000000013
883,0.879999999999999
884,-0.3299999999999983
885,-2.379999999999999
886,0.019999999999999574
887,-0.13000000000000256
888,-0.4799999999999969
889,-1.1700000000000017
890,0.16000000000000014
891,-1.0599999999999987
892,0.14000000000000057
893,-0.3200000000000003
894,0.35999999999999943
895,-0.6600000000000001
896,-0.060000000000002274
897,1.5600000000000023
898,0.23999999999999844
899,0.9700000000000024
900,-0.45000000000000284
901,0.019999999999999574
902,0.5500000000000007
903,0.8500000000000014
904,0.46000000000000085
905,-0.20000000000000284
906,0.7600000000000016
907,-0.33999999999999986
908,1.0500000000000007
909,0.05000000000000071
910,0.5799999999999983
911,-1.1600000000000001
912,2.200000000000003
913,-0.7100000000000009
914,1.5899999999999963
915,0.030000000000001137
916,0.740000000000002
917,0.10000000000000142
918,0.9499999999999957
919,0.010000000000005116
920,0.9299999999999997
921,-0.30000000000000426
922,0.980000000000004
923,0.7299999999999969
924,-1.1599999999999966
925,0.5999999999999943
926,-3.5700000000000003
927,-2.219999999999999
928,0.2700000000000031
929,2.3299999999999983
930,0.8699999999999974
931,-1.0700000000000003
932,0.19000000000000483
933,-1.490000000000002
934,-0.5899999999999999
935,-1.5799999999999983
936,-0.07000000000000028
937,-0.16000000000000014
938,-0.870000000000001
939,-0.48999999999999844
940,1.2299999999999969
941,0.990000000000002
942,-0.5700000000000003
943,-0.879999999999999
944,0.4299999999999997
945,0.36999999999999744
946,0.9600000000000009
947,0.3000000000000007
948,2.200000000000003
949,0.04999999999999716
950,-1.4699999999999989
951,-1.6500000000000021
952,0.6000000000000014
953,0.3099999999999987
954,-1.129999999999999
955,0.8200000000000003
956,0.8299999999999983
957,-0.639999999999997
958,0.3099999999999987
959,-0.1700000000000017
960,-0.21999999999999886
961,-0.9400000000000013
962,1.4700000000000024
963,-0.8100000000000023
964,0.0
965,0.19000000000000128
966,0.5899999999999999
967,-0.28999999999999915
968,0.48999999999999844
969,0.46999999999999886
970,0.240000000000002
971,0.5499999999999972
972,0.7700000000000031
973,0.3399999999999963
974,-1.0699999999999932
975,1.1399999999999935
976,-0.8999999999999986
977,-0.21999999999999886
978,0.17999999999999972
979,0.060000000000002274
980,0.11999999999999744
981,-0.8799999999999955
982,-0.14000000000000057
983,0.0799999999999983
984,-0.9400000000000013
985,-1.2199999999999989
986,-1.490000000000002
987,-1.4100000000000001
988,0.38000000000000256
989,-1.0
990,0.4299999999999997
991,-0.4700000000000024
992,0.030000000000001137
993,-2.5199999999999996
994,0.120000000000001
995,0.6699999999999982
996,-0.75
997,-1.0700000000000003
998,-0.8900000000000006
999,-0.16999999999999815
1000,0.34999999999999787
1001,-0.28999999999999915
1002,0.28999999999999915
1003,0.8500000000000014
1004,0.010000000000001563
1005,1.129999999999999
1006,0.1999999999999993
1007,-0.019999999999999574
1008,-0.620000000000001
1009,0.8500000000000014
1010,0.620000000000001
1011,0.029999999999997584
1012,0.40000000000000213
1013,-0.5100000000000016
1014,-1.25
1015,0.46999999999999886
1016,1.5500000000000007
1017,1.4000000000000021
1018,-0.6700000000000017
1019,0.019999999999999574
1020,-0.09999999999999787
1021,0.09999999999999787
1022,-0.08999999999999986
1023,-0.629999999999999
1024,0.2699999999999996
1025,0.5800000000000018
1026,1.7299999999999969
1027,0.3500000000000014
1028,-0.14999999999999858
1029,0.4399999999999977
1030,1.1400000000000006
1031,-1.1499999999999986
1032,-0.21000000000000085
1033,-1.3200000000000003
1034,-0.10999999999999943
1035,-1.5600000000000023
1036,0.28000000000000114
1037,0.4400000000000013
1038,-0.6000000000000014
1039,-0.34999999999999787
1040,-0.3500000000000014
1041,0.370000000000001
1042,-0.28000000000000114
1043,-0.5599999999999987
1044,-0.120000000000001
1045,-0.3999999999999986
1046,0.5199999999999996
1047,0.6999999999999993
1048,-0.39000000000000057
1049,0.3200000000000003
1050,0.46000000000000085
1051,-0.5899999999999999
1052,-0.4400000000000013
1053,-0.5399999999999991
1054,-0.490000000000002
1055,-0.9399999999999977
1056,0.46999999999999886
1057,-0.6499999999999986
1058,0.4399999999999977
1059,-0.41999999999999815
1060,0.23999999999999844
1061,0.490000000000002
1062,0.07000000000000028
1063,0.3999999999999986
1064,0.08999999999999986
1065,-0.7300000000000004
1066,-0.2699999999999996
1067,-0.19000000000000128
1068,0.16000000000000014
1069,0.8800000000000026
1070,0.5199999999999996
1071,-0.8500000000000014
1072,0.3500000000000014
1073,1.2699999999999996
1074,0.4399999999999977
1075,1.0400000000000027
1076,-0.3200000000000003
1077,0.0
1078,0.18999999999999773
1079,-0.879999999999999
1080,-0.25
1081,-0.28999999999999915
1082,-0.14999999999999858
1083,0.33999999999999986
1084,-0.2700000000000031
1085,1.2200000000000024
1086,0.14000000000000057
1087,0.35999999999999943
1088,0.09999999999999787
1089,-0.48999999999999844
1090,0.6400000000000006
1091,0.129999999999999
1092,0.120000000000001
1093,-0.26000000000000156
1094,0.010000000000001563
1095,0.8099999999999987
1096,-0.3000000000000007
1097,-0.1999999999999993
1098,0.10999999999999943
1099,0.3100000000000023
1100,0.379999999999999
1101,0.7300000000000004
1102,0.5
1103,-0.08000000000000185
1104,-0.2099999999999973
1105,-0.6600000000000001
1106,-0.16000000000000014
1107,0.41999999999999815
1108,-0.18999999999999773
1109,-0.370000000000001
1110,0.3099999999999987
1111,0.08999999999999986
1112,0.3000000000000007
1113,-0.5199999999999996
1114,-0.17999999999999972
1115,0.3299999999999983
1116,0.6900000000000013
1117,-0.5399999999999991
1118,0.09999999999999787
1119,-0.629999999999999
1120,-0.370000000000001
1121,-0.5199999999999996
1122,-0.9299999999999997
1123,-0.4400000000000013
1124,0.46000000000000085
1125,0.16000000000000014
1126,0.5
1127,0.3000000000000007
1128,-1.4100000000000001
1129,-0.5700000000000003
1130,0.5300000000000011
1131,-0.4800000000000004
1132,-0.1700000000000017
1133,0.41000000000000014
1134,-0.2799999999999976
1135,0.8599999999999994
1136,-0.9600000000000009
1137,-0.8999999999999986
1138,-0.25
1139,-0.8200000000000003
1140,0.3999999999999986
1141,-0.4400000000000013
1142,0.3200000000000003
1143,-0.7999999999999972
1144,0.25
1145,0.0799999999999983
1146,1.0100000000000016
1147,-0.07000000000000028
1148,0.5299999999999976
1149,0.0400000000000027
1150,-0.120000000000001
1151,-0.35999999999999943
1152,-0.10999999999999943
1153,-0.120000000000001
1154,1.259999999999998
1155,0.11000000000000298
1156,-0.21000000000000085
1157,0.5500000000000007
1158,-0.33000000000000185
1159,-0.3299999999999983
1160,0.5
1161,0.09999999999999787
1162,-0.16999999999999815
1163,-0.10000000000000142
1164,-0.4299999999999997
1165,-0.5
1166,-0.3299999999999983
1167,1.009999999999998
1168,0.3500000000000014
1169,-0.05000000000000071
1170,0.6699999999999982
1171,-0.10999999999999943
1172,0.240000000000002
1173,0.21000000000000085
1174,0.029999999999997584
1175,0.10000000000000142
1176,-0.28000000000000114
1177,-0.25
1178,0.0
1179,0.33999999999999986
1180,0.9299999999999997
1181,0.05000000000000071
1182,1.5300000000000011
1183,-0.8800000000000026
1184,-0.03999999999999915
1185,1.0199999999999996
1186,-0.8999999999999986
1187,-0.7800000000000011
1188,-2.099999999999998
1189,0.129999999999999
1190,-0.3999999999999986
1191,-4.540000000000003
1192,-0.5
1193,0.5400000000000027
1194,0.7999999999999972
1195,0.40000000000000213
1196,-0.6500000000000021
1197,0.07000000000000028
1198,-0.6600000000000001
1199,0.3100000000000023
1200,0.5199999999999996
1201,-0.5500000000000007
1202,-0.26000000000000156
1203,0.370000000000001
1204,0.35999999999999943
1205,-0.8099999999999987
1206,-0.21000000000000085
1207,0.10999999999999943
1208,-1.0
1209,-0.259999999999998
1210,0.6999999999999993
1211,0.46999999999999886
1212,0.17999999999999972
1213,-0.18999999999999773
1214,0.3000000000000007
1215,-0.360000000000003
1216,0.240000000000002
1217,-0.14000000000000057
1218,-0.7800000000000011
1219,-0.23999999999999844
1220,-0.7600000000000016
1221,0.15000000000000213
1222,-0.14000000000000057
1223,0.21999999999999886
1224,0.6799999999999997
1225,1.1799999999999997
1226,-1.2399999999999984
1227,0.9899999999999984
1228,-1.6899999999999977
